date,total_mcap
2018-07-12,261600336553.42996
2018-07-13,253836834480.84286
2018-07-14,256600148800.1119
2018-07-15,258052426184.36526
2018-07-16,264772127516.64468
2018-07-17,280615983138.01227
2018-07-18,303592352534.39215
2018-07-19,294787208584.4078
2018-07-20,293750861817.4717
2018-07-21,279692290879.38275
2018-07-22,291327701433.65356
2018-07-23,289768720346.4366
2018-07-24,291958066004.8667
2018-07-25,313726259596.42365
2018-07-26,305835451614.73193
2018-07-27,297296670244.4267
2018-07-28,305083150732.3304
2018-07-29,307403924765.1553
2018-07-30,303870089260.5927
2018-07-31,300960053965.3985
2018-08-01,283639776609.3166
2018-08-02,280778044246.3987
2018-08-03,273128788648.38535
2018-08-04,272167549651.35538
2018-08-05,260683061190.0378
2018-08-06,263729880563.88245
2018-08-07,257874808654.53976
2018-08-08,241777973372.29413
2018-08-09,228010629644.0627
2018-08-10,236516019102.5751
2018-08-11,220073883925.99417
2018-08-12,217082049037.8815
2018-08-13,220067917498.59708
2018-08-14,209022752928.6533
2018-08-15,205006461530.90576
2018-08-16,206271494948.88754
2018-08-17,210325375911.75125
2018-08-18,229530465499.8734
2018-08-19,215235762182.2428
2018-08-20,221641113309.68573
2018-08-21,209226924662.3037
2018-08-22,215144070561.0457
2018-08-23,210850533042.44507
2018-08-24,215241101083.01138
2018-08-25,221152055437.10477
2018-08-26,221715896580.91068
2018-08-27,219864713298.02945
2018-08-28,229663952699.69263
2018-08-29,236755988593.07416
2018-08-30,233715579914.0722
2018-08-31,231486164386.40115
2018-09-01,233717932617.91736
2018-09-02,239927805963.28162
2018-09-03,241220622549.9379
2018-09-04,241285530971.5671
2018-09-05,244226987524.4881
2018-09-06,210869572536.715
2018-09-07,209770631849.71738
2018-09-08,204588177138.08755
2018-09-09,195251775520.88013
2018-09-10,197023690337.81305
2018-09-11,198142899973.95023
2018-09-12,194111194259.91782
2018-09-13,196638009434.349
2018-09-14,202990387943.81757
2018-09-15,203301763165.85922
2018-09-16,205647721909.4588
2018-09-17,206069864015.52618
2018-09-18,194594529290.67825
2018-09-19,200216100362.98044
2018-09-20,204050232231.41318
2018-09-21,213484068970.44348
2018-09-22,229881551270.33453
2018-09-23,227984910691.43738
2018-09-24,229559888811.62112
2018-09-25,216252036877.16653
2018-09-26,215667231206.15845
2018-09-27,218818074151.92764
2018-09-28,227440273521.8835
2018-09-29,222499645098.02225
2018-09-30,224943289866.8823
2018-10-01,228759720685.39212
2018-10-02,225614934652.04553
2018-10-03,221955345735.45413
2018-10-04,220043831520.7241
2018-10-05,223118859381.41873
2018-10-06,224301020096.9799
2018-10-07,221407105659.6496
2018-10-08,222598341857.74045
2018-10-09,225311862613.223
2018-10-10,223693690839.6739
2018-10-11,219297825120.51175
2018-10-12,200473850609.55142
2018-10-13,206489374274.8753
2018-10-14,206894522662.2115
2018-10-15,205121315437.65347
2018-10-16,216799319720.82013
2018-10-17,218078665055.55835
2018-10-18,218650263396.01852
2018-10-19,214017411950.99057
2018-10-20,213430148579.0172
2018-10-21,215717025106.72305
2018-10-22,215487499638.29666
2018-10-23,214688837697.97052
2018-10-24,213573211648.55975
2018-10-25,213931600077.91098
2018-10-26,213213888340.73068
2018-10-27,213492432393.31058
2018-10-28,214654110723.54608
2018-10-29,213972057411.60895
2018-10-30,206377829848.1908
2018-10-31,207580081767.67432
2018-11-01,209040032833.83786
2018-11-02,210753605866.2126
2018-11-03,213098684950.1306
2018-11-04,211273598722.39328
2018-11-05,210709265502.24158
2018-11-06,217608183848.56274
2018-11-07,226118544615.09882
2018-11-08,224998972676.00366
2018-11-09,219654503784.83432
2018-11-10,217268845140.14792
2018-11-11,217314914530.49643
2018-11-12,218030826908.22818
2018-11-13,216492177486.55115
2018-11-14,214548514447.96494
2018-11-15,194166263234.29495
2018-11-16,191272513634.47314
2018-11-17,186587379710.29718
2018-11-18,187809166075.10672
2018-11-19,188092186402.6704
2018-11-20,162457676378.14072
2018-11-21,148853700379.00912
2018-11-22,152614098388.4004
2018-11-23,144251703261.00137
2018-11-24,144631502901.8783
2018-11-25,126642566104.10123
2018-11-26,134565951999.03497
2018-11-27,125608170342.86539
2018-11-28,128752438515.11356
2018-11-29,139949686377.75412
2018-11-30,140423518575.67114
2018-12-01,131931199094.20068
2018-12-02,137444781887.72598
2018-12-03,134875665725.93257
2018-12-04,127363639674.63171
2018-12-05,128695755041.95265
2018-12-06,121850352670.16623
2018-12-07,111341489625.90266
2018-12-08,109910215413.85078
2018-12-09,110088719671.51251
2018-12-10,113789688928.51288
2018-12-11,109751898315.5159
2018-12-12,107690448787.60043
2018-12-13,109471970661.87706
2018-12-14,106111791850.7319
2018-12-15,103316295585.46724
2018-12-16,102413523161.04793
2018-12-17,103850592764.96887
2018-12-18,113428653553.49
2018-12-19,119556263697.71312
2018-12-20,120988482932.8828
2018-12-21,132616195413.11446
2018-12-22,127584907563.5949
2018-12-23,131638242656.26512
2018-12-24,145078567767.5302
2018-12-25,138099494304.7542
2018-12-26,127651795543.86256
2018-12-27,129015318224.25327
2018-12-28,119575049653.67058
2018-12-29,131056850547.58519
2018-12-30,127205723326.37836
2018-12-31,129803690023.02252
2019-01-01,125116976775.87634
2019-01-02,129339725320.0242
2019-01-03,133898980865.03522
2019-01-04,129442051614.68811
2019-01-05,131420191582.08722
2019-01-06,130892389425.48216
2019-01-07,137078285829.74825
2019-01-08,135405444873.37274
2019-01-09,135475191556.02673
2019-01-10,136478618637.6456
2019-01-11,122330119026.63547
2019-01-12,121968113513.83353
2019-01-13,121200459005.88585
2019-01-14,116345998979.72244
2019-01-15,122910268776.06757
2019-01-16,119572037397.6282
2019-01-17,121238959910.2541
2019-01-18,121955416400.13527
2019-01-19,120586447743.76035
2019-01-20,123297895836.29121
2019-01-21,118906523838.5424
2019-01-22,118563610933.2639
2019-01-23,120066650033.0882
2019-01-24,119443997469.07375
2019-01-25,119828018000.35898
2019-01-26,119501748030.84526
2019-01-27,119537330252.38817
2019-01-28,118417423470.75124
2019-01-29,112887797776.12009
2019-01-30,112093178910.76476
2019-01-31,115250739101.87712
2019-02-01,113115720828.43271
2019-02-02,114285827847.38676
2019-02-03,115222660602.47768
2019-02-04,113854727477.12207
2019-02-05,114191994234.89284
2019-02-06,114147157754.98636
2019-02-07,111657241098.15443
2019-02-08,111542609076.62915
2019-02-09,121665001271.59924
2019-02-10,121889142655.00357
2019-02-11,122880032405.74399
2019-02-12,120782197163.20049
2019-02-13,121558953756.2903
2019-02-14,120600250650.50403
2019-02-15,119541058639.17026
2019-02-16,120279699784.98361
2019-02-17,120969032477.13686
2019-02-18,123699055440.41225
2019-02-19,131690051776.62224
2019-02-20,132570132641.93872
2019-02-21,136041920446.18091
2019-02-22,133359043098.62027
2019-02-23,135195090319.60732
2019-02-24,140530180607.23364
2019-02-25,126946366187.68343
2019-02-26,130016714240.22073
2019-02-27,128957893799.82718
2019-02-28,128983029651.27974
2019-03-01,128991128012.5595
2019-03-02,129617157955.13695
2019-03-03,129302481235.42279
2019-03-04,128473880657.2763
2019-03-05,124837021217.4942
2019-03-06,131410264740.41417
2019-03-07,132095497781.76138
2019-03-08,132584960333.05072
2019-03-09,131365208118.44232
2019-03-10,134761760344.61073
2019-03-11,134401310843.36456
2019-03-12,132012943591.0126
2019-03-13,133631537245.69826
2019-03-14,133110154154.61
2019-03-15,133655120634.4996
2019-03-16,137555057827.01196
2019-03-17,140917944807.57437
2019-03-18,139262511582.87134
2019-03-19,139482514863.5119
2019-03-20,140513657622.7591
2019-03-21,141811850902.9788
2019-03-22,139078349047.2706
2019-03-23,140252588187.0205
2019-03-24,141327606586.36227
2019-03-25,140718794917.22772
2019-03-26,138448552493.49667
2019-03-27,138555570515.87756
2019-03-28,143607335644.70273
2019-03-29,142933936865.40414
2019-03-30,145765741830.52966
2019-03-31,145632526215.76035
2019-04-01,146273297112.8254
2019-04-02,147628998219.0422
2019-04-03,171231559242.81488
2019-04-04,173274471837.14334
2019-04-05,171264363536.3737
2019-04-06,177578979504.91678
2019-04-07,178238525033.26578
2019-04-08,182998632374.95618
2019-04-09,184369288598.94315
2019-04-10,180587007980.6081
2019-04-11,184291030636.2921
2019-04-12,172752489217.3666
2019-04-13,173900130773.30087
2019-04-14,173545982131.37543
2019-04-15,177033277789.27762
2019-04-16,172492450662.45056
2019-04-17,177843391218.7885
2019-04-18,178071053918.4931
2019-04-19,181199787813.60944
2019-04-20,181202100137.80984
2019-04-21,181654687357.73123
2019-04-22,179061478661.56882
2019-04-23,180741725253.62515
2019-04-24,182491854800.2525
2019-04-25,177011697343.6293
2019-04-26,173438671428.97702
2019-04-27,171228863542.94934
2019-04-28,171337278660.17896
2019-04-29,170956778414.0789
2019-04-30,167663536199.40433
2019-05-01,173203820166.4944
2019-05-02,174038060520.18332
2019-05-03,176166933517.8721
2019-05-04,183641817969.68134
2019-05-05,183517420315.05664
2019-05-06,181985173496.33286
2019-05-07,182206260782.97662
2019-05-08,183054720999.95453
2019-05-09,185653787915.63904
2019-05-10,191863787264.07956
2019-05-11,193090573333.0182
2019-05-12,219227847025.6174
2019-05-13,209024907658.4943
2019-05-14,228322103892.72223
2019-05-15,240436242746.59177
2019-05-16,255406908061.81186
2019-05-17,248219730843.4409
2019-05-18,232728025029.75122
2019-05-19,228967630460.6691
2019-05-20,253974223515.30887
2019-05-21,247145849934.30536
2019-05-22,248869048420.95114
2019-05-23,240220266909.29028
2019-05-24,245700890012.24695
2019-05-25,250123643774.2779
2019-05-26,252328109545.93555
2019-05-27,269004175968.81735
2019-05-28,275888182098.466
2019-05-29,271107893820.12515
2019-05-30,274759824888.24966
2019-05-31,262697583904.8381
2019-06-01,274026831087.71506
2019-06-02,271799343260.37653
2019-06-03,277951561683.0742
2019-06-04,260260262270.98376
2019-06-05,246005023094.83682
2019-06-06,249991417965.6815
2019-06-07,252237670718.76355
2019-06-08,258096991421.6275
2019-06-09,254079728519.86044
2019-06-10,244288041010.24966
2019-06-11,257055707821.67337
2019-06-12,253609838107.6217
2019-06-13,262821359383.51648
2019-06-14,264247432938.4997
2019-06-15,273226181591.2654
2019-06-16,277825988236.3949
2019-06-17,282465702258.1135
2019-06-18,290773409580.29974
2019-06-19,283858321239.6828
2019-06-20,290466070544.07117
2019-06-21,294605423638.1131
2019-06-22,310575318447.79285
2019-06-23,326632279597.4223
2019-06-24,328085109717.44
2019-06-25,332046112071.447
2019-06-26,347921503628.1034
2019-06-27,369524737532.9893
2019-06-28,323760444291.9052
2019-06-29,349697714134.78125
2019-06-30,345185758270.2923
2019-07-01,313261205621.80646
2019-07-02,312580550615.47186
2019-07-03,314133901521.1593
2019-07-04,339358506324.74225
2019-07-05,320825610384.87897
2019-07-06,316514003574.2976
2019-07-07,322488568982.4598
2019-07-08,328989814159.1123
2019-07-09,345545953098.3212
2019-07-10,348528103130.34735
2019-07-11,334118452847.71063
2019-07-12,311245827480.84064
2019-07-13,322909067035.5031
2019-07-14,312627270318.1474
2019-07-15,279132100595.1209
2019-07-16,292815639945.97076
2019-07-17,256142532782.13443
2019-07-18,264218764454.25397
2019-07-19,288395789127.77136
2019-07-20,285737967059.83203
2019-07-21,294076425138.1594
2019-07-22,290161061976.6039
2019-07-23,282870211810.99023
2019-07-24,272718927381.03165
2019-07-25,271901444524.89093
2019-07-26,269553125511.85098
2019-07-27,274342709832.42017
2019-07-28,262971849305.566
2019-07-29,265246804545.71887
2019-07-30,264713722710.45184
2019-07-31,266147236305.9401
2019-08-01,278428524352.98016
2019-08-02,282718043910.8786
2019-08-03,285084070807.18256
2019-08-04,291644415933.0592
2019-08-05,298570096803.7457
2019-08-06,310065771861.548
2019-08-07,302903838700.65936
2019-08-08,311051283554.57135
2019-08-09,311870040933.0345
2019-08-10,304620297629.99567
2019-08-11,294814818769.13196
2019-08-12,302283368469.1192
2019-08-13,297261406295.23785
2019-08-14,287853601830.14374
2019-08-15,263234257179.32004
2019-08-16,269958966403.45374
2019-08-17,267997364195.07492
2019-08-18,267539678819.3604
2019-08-19,272261528033.98444
2019-08-20,283852727366.1061
2019-08-21,279700704013.24426
2019-08-22,265550441875.23184
2019-08-23,266932132309.0824
2019-08-24,273010528267.56546
2019-08-25,266843709938.41605
2019-08-26,265917376232.2368
2019-08-27,270712021693.3729
2019-08-28,266781861260.07126
2019-08-29,252118195482.01657
2019-08-30,246134907281.15256
2019-08-31,249386482171.25653
2019-09-01,249683677557.69162
2019-09-02,252222675317.5445
2019-09-03,265241681671.08276
2019-09-04,270375139799.7415
2019-09-05,268308493373.03302
2019-09-06,268142052753.90958
2019-09-07,262440982330.16882
2019-09-08,268514504194.96222
2019-09-09,267544358524.01877
2019-09-10,265922960420.40863
2019-09-11,262602212765.66605
2019-09-12,261424707430.4829
2019-09-13,266247447281.88446
2019-09-14,265437520026.86655
2019-09-15,267131029790.15533
2019-09-16,266494969041.27356
2019-09-17,266842725729.09277
2019-09-18,269207965142.30682
2019-09-19,271625317761.69504
2019-09-20,273910717791.95087
2019-09-21,270748319581.77493
2019-09-22,266601980266.9644
2019-09-23,265799013196.7762
2019-09-24,255546602708.3141
2019-09-25,224433839171.98633
2019-09-26,222043149919.64697
2019-09-27,213656237820.24222
2019-09-28,217377148880.97958
2019-09-29,218171329333.68494
2019-09-30,213666064230.99173
2019-10-01,220990720671.04727
2019-10-02,220587315079.22583
2019-10-03,222726560335.23788
2019-10-04,219507406061.57263
2019-10-05,217794386499.57886
2019-10-06,218188714615.18124
2019-10-07,211952886308.5714
2019-10-08,221554972380.26602
2019-10-09,221634088510.965
2019-10-10,231825518109.5954
2019-10-11,230180759129.7387
2019-10-12,222398047975.36465
2019-10-13,223723774874.6431
2019-10-14,223941215126.4373
2019-10-15,227165030344.5673
2019-10-16,222134148834.437
2019-10-17,218018801179.09476
2019-10-18,221270526100.4932
2019-10-19,217461599096.3499
2019-10-20,217053485204.54547
2019-10-21,223356986042.95535
2019-10-22,223900070759.024
2019-10-23,219272940997.80792
2019-10-24,204919478845.11188
2019-10-25,204872546632.55096
2019-10-26,234795270186.98883
2019-10-27,244724398880.5353
2019-10-28,252335888837.09454
2019-10-29,246707032982.39978
2019-10-30,252540176668.8838
2019-10-31,246161338854.02295
2019-11-01,245710106723.13913
2019-11-02,247597919296.84207
2019-11-03,249518852485.34967
2019-11-04,247339887954.4256
2019-11-05,252523674440.13116
2019-11-06,252007262455.04678
2019-11-07,254001486596.78894
2019-11-08,249909383453.14526
2019-11-09,239234205906.82944
2019-11-10,241039015395.13107
2019-11-11,246945432532.1757
2019-11-12,239614288236.8016
2019-11-13,241574965081.14014
2019-11-14,241104373496.9288
2019-11-15,237895284717.2806
2019-11-16,232798037845.27637
2019-11-17,233676610546.85773
2019-11-18,234214527581.82922
2019-11-19,225299504276.58997
2019-11-20,222674726830.05396
2019-11-21,221328355132.76532
2019-11-22,208758115888.38284
2019-11-23,198467504579.71378
2019-11-24,200523603729.0396
2019-11-25,188755897464.27808
2019-11-26,193977908755.9677
2019-11-27,195511680738.2781
2019-11-28,203551833589.6896
2019-11-29,201881028615.3302
2019-11-30,209303612789.17642
2019-12-01,204633116543.52283
2019-12-02,201691573976.36887
2019-12-03,198910920199.2055
2019-12-04,198120550442.60104
2019-12-05,195396418895.2716
2019-12-06,199881050952.7331
2019-12-07,203624702911.5475
2019-12-08,202584201219.80844
2019-12-09,203706727057.46356
2019-12-10,199651443722.59024
2019-12-11,196392216977.60864
2019-12-12,195405870259.4091
2019-12-13,195620049611.19662
2019-12-14,196919073425.61768
2019-12-15,192488047986.7692
2019-12-16,193522733085.4528
2019-12-17,186399905292.95056
2019-12-18,176931507833.68524
2019-12-19,192845169099.09335
2019-12-20,189131545978.87704
2019-12-21,190688157648.73697
2019-12-22,189126452551.70197
2019-12-23,197712960145.10858
2019-12-24,192901980192.06674
2019-12-25,191416148532.95813
2019-12-26,189688306542.63174
2019-12-27,190050806501.68933
2019-12-28,191374203537.5921
2019-12-29,193413754741.82184
2019-12-30,196286248380.00684
2019-12-31,192319139831.79254
2020-01-01,190990887407.45474
2020-01-02,191409755267.08957
2020-01-03,185335365582.9199
2020-01-04,194568896301.0627
2020-01-05,195917861240.71472
2020-01-06,196078071623.77072
2020-01-07,207534310745.5181
2020-01-08,214810539577.0755
2020-01-09,211219383782.0107
2020-01-10,206699881875.86545
2020-01-11,216991085819.6684
2020-01-12,213097333776.08942
2020-01-13,217763607531.84995
2020-01-14,216046954630.51996
2020-01-15,242319845686.95267
2020-01-16,241308099087.33832
2020-01-17,238570569013.78827
2020-01-18,244869599425.18912
2020-01-19,243889264120.8948
2020-01-20,237968939487.80698
2020-01-21,237713689296.28345
2020-01-22,240606636723.4902
2020-01-23,233864013954.90176
2020-01-24,230732553979.51648
2020-01-25,231440678070.7321
2020-01-26,228847904827.91812
2020-01-27,236446011792.3031
2020-01-28,243904578211.7725
2020-01-29,255099275383.9082
2020-01-30,253711155038.85663
2020-01-31,261451630664.90274
2020-02-01,255689197707.50784
2020-02-02,257984796094.42038
2020-02-03,258795684118.20355
2020-02-04,258951618099.46265
2020-02-05,257521679636.81137
2020-02-06,270245056284.24002
2020-02-07,275584782156.15576
2020-02-08,278698365802.99335
2020-02-09,281409891108.4862
2020-02-10,288503433435.9648
2020-02-11,283661695782.96423
2020-02-12,294565794000.5717
2020-02-13,302542586703.54706
2020-02-14,301294919734.45374
2020-02-15,307914461854.08264
2020-02-16,290896061290.9334
2020-02-17,289085835684.37915
2020-02-18,284359667937.8345
2020-02-19,296679304040.2361
2020-02-20,279434343801.82166
2020-02-21,278090354944.28986
2020-02-22,281211604034.37714
2020-02-23,279496074201.52484
2020-02-24,289863131194.3548
2020-02-25,279592169370.46875
2020-02-26,267894136852.57004
2020-02-27,249226104331.05963
2020-02-28,250477017063.903
2020-02-29,248752553175.84985
2020-03-01,243790747320.6194
2020-03-02,244121116916.5203
2020-03-03,255369565730.12637
2020-03-04,251105638179.86026
2020-03-05,250809031643.94113
2020-03-06,258428361287.81473
2020-03-07,263011496303.25464
2020-03-08,255625923344.61447
2020-03-09,227115853282.16864
2020-03-10,224833921168.55743
2020-03-11,224983315826.5559
2020-03-12,223739264398.39142
2020-03-13,135135467857.5175
2020-03-14,158000618576.4275
2020-03-15,147900936847.7712
2020-03-16,153129732374.85095
2020-03-17,143398286208.9577
2020-03-18,151287079585.47034
2020-03-19,151304989890.95276
2020-03-20,173695009768.84055
2020-03-21,173192911961.50656
2020-03-22,172786381815.62698
2020-03-23,163092112350.92087
2020-03-24,179406932499.30502
2020-03-25,186060273985.93454
2020-03-26,184148411919.27774
2020-03-27,186810210933.8782
2020-03-28,176785946731.6623
2020-03-29,175028393213.07812
2020-03-30,166139204246.82278
2020-03-31,178235939534.85168
2020-04-01,179303250133.0392
2020-04-02,184187635273.0593
2020-04-03,189201349814.4587
2020-04-04,189625265324.97885
2020-04-05,193013105924.4864
2020-04-06,191028123717.9233
2020-04-07,209934596748.69037
2020-04-08,203577224074.9332
2020-04-09,210948542417.70926
2020-04-10,209203787502.77484
2020-04-11,196023897096.68884
2020-04-12,196780824068.5482
2020-04-13,192546821104.46606
2020-04-14,195813825098.46826
2020-04-15,197792505526.8389
2020-04-16,188044525395.74728
2020-04-17,203548470084.9847
2020-04-18,202685157249.1411
2020-04-19,209638322945.6254
2020-04-20,205881561518.36667
2020-04-21,198048036852.02246
2020-04-22,197675941644.76535
2020-04-23,207035020472.24966
2020-04-24,215475851561.33704
2020-04-25,216827724951.82587
2020-04-26,219067451924.62717
2020-04-27,223179447682.75684
2020-04-30,264213264880.04422
2020-05-01,243809258353.7286
2020-05-02,249798615148.3239
2020-05-03,253986193584.68045
2020-05-04,250864691316.0856
2020-05-05,249744258316.8562
2020-05-06,252094549143.06787
2020-05-07,254679607600.64893
2020-05-08,273523703972.18845
2020-05-09,271982758846.99225
2020-05-10,242586701934.74167
2020-05-11,243078805028.0174
2020-05-12,239129498739.93723
2020-05-13,244112994618.77676
2020-05-14,256048785022.33362
2020-05-15,264897223520.5705
2020-05-16,257102358974.1654
2020-05-17,260414692627.37418
2020-05-18,264474253827.07657
2020-05-19,265282029657.3789
2020-05-20,268852542754.1611
2020-05-21,263420965015.62524
2020-05-22,251605603235.16687
2020-05-23,256096396143.6365
2020-05-24,256104437887.36075
2020-05-25,246165084451.64465
2020-05-26,249465224017.59314
2020-05-27,250097714893.6967
2020-05-28,257162540220.5174
2020-05-29,266653544809.2371
2020-05-30,263120007134.2237
2020-05-31,273887007835.6719
2020-06-01,267547225555.0713
2020-06-02,286307051373.03955
2020-06-03,270829778322.8926
2020-06-04,275266863182.54645
2020-06-05,277986861808.27136
2020-06-06,274082820081.9731
2020-06-07,276090840455.4818
2020-06-08,277865329440.39874
2020-06-09,276846280448.9195
2020-06-10,278857534525.9802
2020-06-11,282018465431.28357
2020-06-12,264702479354.45694
2020-06-13,269685210741.69308
2020-06-14,270540449224.883
2020-06-15,266290700668.2169
2020-06-16,266681761038.27216
2020-06-17,270711637560.29855
2020-06-18,269428299669.18228
2020-06-19,268384681976.56653
2020-06-20,266586324308.63605
2020-06-21,268055184765.94452
2020-06-22,266806102820.93268
2020-06-23,277400516993.2079
2020-06-24,276883672005.52313
2020-06-25,267455911422.27176
2020-06-26,268238722348.86362
2020-06-27,264282565079.06024
2020-06-28,257374463647.8932
2020-06-29,262295171053.72336
2020-06-30,264611287801.5943
2020-07-01,263068087017.73322
2020-07-02,266419977131.57922
2020-07-03,263137840170.7172
2020-07-04,262929032911.45853
2020-07-05,265813702857.8621
2020-07-06,264244821816.9815
2020-07-07,274930756424.8696
2020-07-08,273380492520.10403
2020-07-09,281365113257.04767
2020-07-10,275465628776.99194
2020-07-11,276905590836.86993
2020-07-12,277055132357.82513
2020-07-13,278973983474.9337
2020-07-14,277286096208.4561
2020-07-15,278439751262.4044
2020-07-16,278099134350.56433
2020-07-17,274864351153.9515
2020-07-18,275759224441.6566
2020-07-19,277045007906.34
2020-07-20,278706275324.7234
2020-07-21,275944410158.7979
2020-07-22,283059552559.8975
2020-07-23,289226460582.8605
2020-07-24,292041697264.08984
2020-07-25,291362019357.193
2020-07-26,300604981823.92914
2020-07-27,308828556030.7619
2020-07-28,326639256956.20844
2020-07-29,327549260130.5788
2020-07-30,331788349436.00354
2020-07-31,334324746213.0087
2020-08-01,341763704358.371
2020-08-02,361256519554.92584
2020-08-03,340264643968.2073
2020-08-04,348578412393.24603
2020-08-05,349248652558.0163
2020-08-06,361747981944.62445
2020-08-07,363434599904.1442
2020-08-08,357044620753.3933
2020-08-09,365911327357.5923
2020-08-10,366282807306.2878
2020-08-11,372044214186.14276
2020-08-12,357108147513.8246
2020-08-13,364956100389.49554
2020-08-14,375327497463.21173
2020-08-15,377946041321.22644
2020-08-16,382016530527.95276
2020-08-17,383341082778.4741
2020-08-18,393050476025.4175
2020-08-19,383236909196.8509
2020-08-20,374377686680.2632
2020-08-21,381714048045.3073
2020-08-22,366179580071.6616
2020-08-23,378275987891.19104
2020-08-24,376558604943.20526
2020-08-25,383222431221.0188
2020-08-26,368962870941.44055
2020-08-27,373597175859.7302
2020-08-28,366488479963.2529
2020-08-29,376435661750.3027
2020-08-30,379040807686.5595
2020-08-31,389323037573.2256
2020-09-01,390155106452.5865
2020-09-02,403489004875.737
2020-09-03,383800770911.91626
2020-09-04,339804288640.26794
2020-09-05,348641968853.26056
2020-09-06,327907689560.08527
2020-09-07,336920899901.3145
2020-09-08,337579455420.7692
2020-09-09,329579008275.6766
2020-09-10,339195553870.9134
2020-09-11,343483694674.4918
2020-09-12,345340331344.766
2020-09-13,350785689218.1606
2020-09-14,343794530959.50684
2020-09-15,353123186373.8738
2020-09-16,346375148088.19684
2020-09-17,353518180144.8017
2020-09-18,357474873776.2642
2020-09-19,356204090590.80664
2020-09-20,360205018534.12885
2020-09-21,354054801795.5625
2020-09-22,333791869675.77356
2020-09-23,337505151291.74274
2020-09-24,325130057082.85297
2020-09-25,343611287022.91034
2020-09-26,345454138559.49194
2020-09-27,347843559729.56433
2020-09-28,352531918719.79333
2020-09-29,346605618508.0148
2020-09-30,351784520841.98016
2020-10-01,350327310865.8174
2020-10-02,344384694899.25476
2020-10-03,340673194221.4003
2020-10-04,341363825241.3037
2020-10-05,346959253454.7213
2020-10-06,348364728487.61725
2020-10-07,339548275730.42957
2020-10-08,341811410597.9469
2020-10-09,349366880798.69727
2020-10-10,356779146784.7058
2020-10-11,362507996535.55505
2020-10-12,365717121457.06323
2020-10-13,371647842610.4844
2020-10-14,368415389534.0048
2020-10-15,367309660330.0558
2020-10-16,368148720145.0765
2020-10-17,360092286458.2571
2020-10-18,361390042050.30206
2020-10-19,366125936882.1013
2020-10-20,369352262537.3274
2020-10-21,369212454867.8768
2020-10-22,391801506181.7642
2020-10-23,400162608814.1501
2020-10-24,399009171372.7428
2020-10-25,404362028633.93756
2020-10-26,401309162736.4485
2020-10-27,399030735371.57153
2020-10-28,412286503522.72125
2020-10-29,400501298801.26874
2020-10-30,401871415538.12787
2020-10-31,401395407709.19855
2020-11-01,407131921456.37506
2020-11-02,407964200461.771
2020-11-03,400751103287.14453
2020-11-04,408787160118.313
2020-11-05,412006741011.21564
2020-11-06,444975189442.8134
2020-11-07,454340995891.5895
2020-11-08,434853083835.1736
2020-11-09,453519851705.9638
2020-11-10,448212460208.8985
2020-11-11,449539088083.19604
2020-11-12,458369361081.3454
2020-11-13,469084927204.8241
2020-11-14,474256191949.34015
2020-11-15,468566625725.27466
2020-11-16,463431154577.399
2020-11-17,482082936266.7246
2020-11-18,506428771336.55066
2020-11-19,507287374903.56244
2020-11-20,507189839427.29663
2020-11-21,531833708527.6697
2020-11-22,549456274759.1266
2020-11-23,544457637417.7211
2020-11-24,561973498524.7681
2020-11-25,585154357151.9281
2020-11-26,566683220024.0929
2020-11-27,516607201793.2503
2020-11-28,518612370919.566
2020-11-29,538836782403.52155
2020-11-30,552116517235.3442
2020-12-01,591551237759.3912
2020-12-02,567888751870.0055
2020-12-03,579919052689.3934
2020-12-04,587471377918.3788
2020-12-05,560334166233.9192
2020-12-06,576190305884.3976
2020-12-07,582088480060.4722
2020-12-08,577065671166.4567
2020-12-09,548684260526.5303
2020-12-10,558667324112.9379
2020-12-11,548313963446.0031
2020-12-12,539868778537.5943
2020-12-13,558449870337.8428
2020-12-14,570972220075.257
2020-12-15,572678313571.5652
2020-12-16,575659648841.6804
2020-12-17,625640274030.5961
2020-12-18,656208673180.7494
2020-12-19,665901333163.4749
2020-12-20,682533837712.6481
2020-12-21,671196325537.055
2020-12-22,648562200828.5175
2020-12-23,670488985511.9089
2020-12-24,636823782867.7388
2020-12-25,660048383194.3743
2020-12-26,677823099347.018
2020-12-27,712080236544.3104
2020-12-28,714542641096.7988
2020-12-29,740608535680.7762
2020-12-30,745811343590.9293
2020-12-31,771945793070.3025
2021-01-01,776420293316.9976
2021-01-02,783414531340.4802
2021-01-03,845520743644.2034
2021-01-04,889041617627.8184
2021-01-05,864140219433.17
2021-01-06,934333911132.3295
2021-01-07,1016900148326.4585
2021-01-08,1068560382762.2574
2021-01-09,1090259115876.3165
2021-01-10,1102843349250.498
2021-01-11,1064493725768.0538
2021-01-12,971284227900.1996
2021-01-13,935363645672.0825
2021-01-14,1023392396637.7502
2021-01-15,1074370018460.3507
2021-01-16,1021185658082.3939
2021-01-17,1027276644937.9327
2021-01-18,1019623004027.201
2021-01-19,1043642230082.0282
2021-01-20,1045394438637.3837
2021-01-21,1040358708438.5167
2021-01-22,901082589004.0991
2021-01-23,964163822865.3945
2021-01-24,951910569784.9678
2021-01-25,979348292154.8666
2021-01-26,969379699887.1454
2021-01-27,979823175100.9661
2021-01-28,916040005093.6151
2021-01-29,992690832282.4879
2021-01-30,1024395005577.8466
2021-01-31,1032576614992.9626
