,date,hashrate
3124,2017-07-31,6416568.82035091
3125,2017-08-01,6285381.310444577
3126,2017-08-02,6350028.428756065
3127,2017-08-03,6438715.3705973765
3128,2017-08-04,6340973.960797036
3129,2017-08-05,6518130.266060152
3130,2017-08-06,6640307.028310577
3131,2017-08-07,6597545.161522928
3132,2017-08-08,6646415.866423098
3133,2017-08-09,6738048.438110917
3134,2017-08-10,6714275.721774628
3135,2017-08-11,6749801.502005899
3136,2017-08-12,6600428.012143145
3137,2017-08-13,6404265.415238023
3138,2017-08-14,6519361.848771334
3139,2017-08-15,6437029.820307049
3140,2017-08-16,6431739.376147588
3141,2017-08-17,6379288.902132113
3142,2017-08-18,6674322.818469159
3143,2017-08-19,6707104.364728832
3144,2017-08-20,6812005.312759782
3145,2017-08-21,6693991.746224963
3146,2017-08-22,6595647.107445948
3147,2017-08-23,6182599.624574085
3148,2017-08-24,6372732.59288018
3149,2017-08-25,5836192.880733989
3150,2017-08-26,5496342.44614583
3151,2017-08-27,5168608.685883505
3152,2017-08-28,5293923.580283118
3153,2017-08-29,5353592.710068663
3154,2017-08-30,5709872.344553025
3155,2017-08-31,5727049.472343084
3156,2017-09-01,6118103.511203514
3157,2017-09-02,6578538.105345635
3158,2017-09-03,6950670.174583786
3159,2017-09-04,6944362.851376359
3160,2017-09-05,7234499.718917969
3161,2017-09-06,7537251.232874432
3162,2017-09-07,7539158.186311713
3163,2017-09-08,7664339.543020624
3164,2017-09-09,7713587.645359667
3165,2017-09-10,7786592.785243903
3166,2017-09-11,7719537.485468872
3167,2017-09-12,7755925.56551231
3168,2017-09-13,7745290.322226867
3169,2017-09-14,7928765.8966958625
3170,2017-09-15,7915660.498519505
3171,2017-09-16,7948423.993960397
3172,2017-09-17,7948423.993960397
3173,2017-09-18,8197426.559311177
3174,2017-09-19,8052399.125350653
3175,2017-09-20,8042871.1011169925
3176,2017-09-21,7714642.827621005
3177,2017-09-22,7953567.898871058
3178,2017-09-23,7863253.455330992
3179,2017-09-24,8056584.367897332
3180,2017-09-25,8039495.313184744
3181,2017-09-26,8023823.782359822
3182,2017-09-27,7882780.004935528
3183,2017-09-28,8117852.967309351
3184,2017-09-29,8125688.732721812
3185,2017-09-30,8360761.695095635
3186,2017-10-01,8141360.263546734
3187,2017-10-02,8023823.782359823
3188,2017-10-03,8241514.825746937
3189,2017-10-04,8620716.497159895
3190,2017-10-05,8538323.451345436
3191,2017-10-06,8149027.739960471
3192,2017-10-07,8093774.808395992
3193,2017-10-08,8273449.526484832
3194,2017-10-09,8707356.243064519
3195,2017-10-10,8795148.10252713
3196,2017-10-11,8611583.305468943
3197,2017-10-12,8651488.696133766
3198,2017-10-13,8874958.883856777
3199,2017-10-14,8691394.08679859
3200,2017-10-15,8555715.75853819
3201,2017-10-16,8760461.40481069
3202,2017-10-17,8954331.029332297
3203,2017-10-18,9071191.892680615
3204,2017-10-19,9245168.605723055
3205,2017-10-20,9536882.791030897
3206,2017-10-21,9972774.288529767
3207,2017-10-22,10147786.813167527
3208,2017-10-23,10037300.022069383
3209,2017-10-24,10011803.070277512
3210,2017-10-25,10037300.02206939
3211,2017-10-26,10326265.47571067
3212,2017-10-27,10670559.234200781
3213,2017-10-28,10222239.67398939
3214,2017-10-29,9798865.11228156
3215,2017-10-30,9840913.294206504
3216,2017-10-31,9904229.24221839
3217,2017-11-01,9908685.481045699
3218,2017-11-02,9460958.486643385
3219,2017-11-03,9151439.670286456
3220,2017-11-04,9306199.07846492
3221,2017-11-05,9770477.30300031
3222,2017-11-06,9636352.48257898
3223,2017-11-07,9491910.368279079
3224,2017-11-08,9677621.65809323
3225,2017-11-09,10038726.943842974
3226,2017-11-10,10069678.825478673
3227,2017-11-11,10004648.674638288
3228,2017-11-12,9438552.350897446
3229,2017-11-13,8758965.794492394
3230,2017-11-14,8743281.499470236
3231,2017-11-15,8374026.663170229
3232,2017-11-16,8361124.9175547445
3233,2017-11-17,8255367.527032173
3234,2017-11-18,8710769.256809773
3235,2017-11-19,9253375.573140526
3236,2017-11-20,10028527.453613034
3237,2017-11-21,10367656.401319752
3238,2017-11-22,10803679.334085528
3239,2017-11-23,10522686.777414246
3240,2017-11-24,10571133.769943774
3241,2017-11-25,10378291.48251109
3242,2017-11-26,10552780.353066048
3243,2017-11-27,10466026.600491593
3244,2017-11-28,10396548.537925262
3245,2017-11-29,10212529.663761692
3246,2017-11-30,10675597.38249016
3247,2017-12-01,10751831.434042487
3248,2017-12-02,11077064.76923594
3249,2017-12-03,11124893.200882027
3250,2017-12-04,11344903.98645407
3251,2017-12-05,11450126.536075484
3252,2017-12-06,11660571.635318296
3253,2017-12-07,12129675.90877844
3254,2017-12-08,12238159.31983434
3255,2017-12-09,12250080.260484828
3256,2017-12-10,12675804.939481715
3257,2017-12-11,12845067.3018161
3258,2017-12-12,13045585.147711342
3259,2017-12-13,13105334.520007929
3260,2017-12-14,13082739.115663085
3261,2017-12-15,13466860.989525383
3262,2017-12-16,13613731.117766855
3263,2017-12-17,13579838.0112496
3264,2017-12-18,13817089.756870428
3265,2017-12-19,14306109.719053756
3266,2017-12-20,14405919.74451557
3267,2017-12-21,14113591.517251628
3268,2017-12-22,13779353.804606985
3269,2017-12-23,13931820.655151557
3270,2017-12-24,13848863.35113877
3271,2017-12-25,13780661.576259771
3272,2017-12-26,13155477.122510526
3273,2017-12-27,13182080.716287086
3274,2017-12-28,13448116.654052714
3275,2017-12-29,13674247.2011535
3276,2017-12-30,13807265.170036314
3277,2017-12-31,13913679.54514257
3278,2018-01-01,14059999.310913656
3279,2018-01-02,14403625.439522544
3280,2018-01-03,14859847.519579502
3281,2018-01-04,14937849.815512216
3282,2018-01-05,15259817.611418003
3283,2018-01-06,15026109.10766786
3284,2018-01-07,15374680.497350203
3285,2018-01-08,15428139.724953618
3286,2018-01-09,15565278.744730989
3287,2018-01-10,15469281.430886831
3288,2018-01-11,15592706.54868646
3289,2018-01-12,15935554.098129872
3290,2018-01-13,16415540.667350646
3291,2018-01-14,16468932.151341459
3292,2018-01-15,16699532.96731619
3293,2018-01-16,16796173.24194873
3294,2018-01-17,17062630.20071296
3295,2018-01-18,17428227.249011673
3296,2018-01-19,17518474.864028975
3297,2018-01-20,17687863.11522236
3298,2018-01-21,18146671.72912349
3299,2018-01-22,18652943.303083334
3300,2018-01-23,18921900.076749504
3301,2018-01-24,19206677.837101918
3302,2018-01-25,19349066.71727812
3303,2018-01-26,19532771.52981132
3304,2018-01-27,19787587.232494235
3305,2018-01-28,19873701.44381612
3306,2018-01-29,19835912.442741893
3307,2018-01-30,19929686.497591708
3308,2018-01-31,20216478.37340072
3309,2018-02-01,19594807.84689165
3310,2018-02-02,19631779.182451822
3311,2018-02-03,19872092.863592952
3312,2018-02-04,19890578.531373043
3313,2018-02-05,20260291.88697477
3314,2018-02-06,20944261.594837967
3315,2018-02-07,21327603.83546641
3316,2018-02-08,22043211.735468682
3317,2018-02-09,21759791.87622708
3318,2018-02-10,21410144.29262484
3319,2018-02-11,21408668.62258361
3320,2018-02-12,21200794.83270078
3321,2018-02-13,21169737.435407598
3322,2018-02-14,21047251.0085875
3323,2018-02-15,21822998.378448155
3324,2018-02-16,21822998.378448155
3325,2018-02-17,22272115.27678854
3326,2018-02-18,22394601.70360864
3327,2018-02-19,22619160.152778827
3328,2018-02-20,22537502.534898754
3329,2018-02-21,22200854.296969924
3330,2018-02-22,22155981.443510767
3331,2018-02-23,22663863.25352677
3332,2018-02-24,22619613.70976804
3333,2018-02-25,22674608.889106598
3334,2018-02-26,23019494.586746313
3335,2018-02-27,22723675.157757528
3336,2018-02-28,23129455.071288913
3337,2018-03-01,22830459.345528957
3338,2018-03-02,23172168.746397484
3339,2018-03-03,23343023.446831755
3340,2018-03-04,24090512.761231683
3341,2018-03-05,23599305.497483168
3342,2018-03-06,24069842.792463057
3343,2018-03-07,24298177.08485744
3344,2018-03-08,24656663.69515837
3345,2018-03-09,24918422.5805921
3346,2018-03-10,24998502.921852343
3347,2018-03-11,24425810.38099903
3348,2018-03-12,24840322.333639424
3349,2018-03-13,25120739.89526094
3350,2018-03-14,25167476.155531187
3351,2018-03-15,24863690.463774543
3352,2018-03-16,24443064.121342275
3353,2018-03-17,24676745.422693547
3354,2018-03-18,24887058.59390969
3355,2018-03-19,25024693.439862374
3356,2018-03-20,25073739.768088404
3357,2018-03-21,24504394.823239304
3358,2018-03-22,24876931.9712467
3359,2018-03-23,25028166.941706803
3360,2018-03-24,24653093.04215949
3361,2018-03-25,25007146.06284562
3362,2018-03-26,24613719.969428193
3363,2018-03-27,24490774.31523525
3364,2018-03-28,25105502.58619999
3365,2018-03-29,24687487.36194398
3366,2018-03-30,24908789.539491273
3367,2018-03-31,25621874.33381037
3368,2018-04-01,24933378.67032987
3369,2018-04-02,25653102.32381051
3370,2018-04-03,25854386.92890897
3371,2018-04-04,26181029.039100815
3372,2018-04-05,26526747.478073098
3373,2018-04-06,26678853.821494382
3374,2018-04-07,26136262.59911974
3375,2018-04-08,27476916.425880525
3376,2018-04-09,27451982.744913302
3377,2018-04-10,27227579.61620829
3378,2018-04-11,27252513.29717552
3379,2018-04-12,27601584.830716647
3380,2018-04-13,27551717.468782194
3381,2018-04-14,28224926.85489724
3382,2018-04-15,27472139.497864485
3383,2018-04-16,27901976.42697361
3384,2018-04-17,28081059.67228455
3385,2018-04-18,28408830.77588568
3386,2018-04-19,28756873.357175805
3387,2018-04-20,29770217.79215049
3388,2018-04-21,29391435.649626076
3389,2018-04-22,29991260.866965387
3390,2018-04-23,29909466.519146387
3391,2018-04-24,30236643.910422377
3392,2018-04-25,30154849.562603377
3393,2018-04-26,29146052.606169093
3394,2018-04-27,28137255.64973479
3395,2018-04-28,28457858.416850917
3396,2018-04-29,27778760.672412448
3397,2018-04-30,27929273.775828976
3398,2018-05-01,28184952.7944437
3399,2018-05-02,28362730.68046656
3400,2018-05-03,29007915.362040572
3401,2018-05-04,29476521.68786977
3402,2018-05-05,29362271.603808273
3403,2018-05-06,30304834.797315743
3404,2018-05-07,29705021.855992816
3405,2018-05-08,29562209.250915933
3406,2018-05-09,29019521.351623762
3407,2018-05-10,29590771.77193132
3408,2018-05-11,29676459.334977467
3409,2018-05-12,29472138.74473245
3410,2018-05-13,29729129.60243558
3411,2018-05-14,30171351.48208328
3412,2018-05-15,29771418.722719762
3413,2018-05-16,30097660.32711029
3414,2018-05-17,30795200.338413674
3415,2018-05-18,30281017.494988646
3416,2018-05-19,30898997.443865974
3417,2018-05-20,30575293.6611207
3418,2018-05-21,30457583.19466787
3419,2018-05-22,31193273.60999801
3420,2018-05-23,31340411.693064038
3421,2018-05-24,30840142.21063954
3422,2018-05-25,31329446.29174574
3423,2018-05-26,32357235.30874434
3424,2018-05-27,32780259.376856085
3425,2018-05-28,33558730.932415254
3426,2018-05-29,33709958.186741255
3427,2018-05-30,33517794.909565784
3428,2018-05-31,34072425.972664125
3429,2018-06-01,34898238.8104217
3430,2018-06-02,34592382.20384481
3431,2018-06-03,34286525.597267926
3432,2018-06-04,34255939.93661024
3433,2018-06-05,35081752.77436781
3434,2018-06-06,36970440.24344115
3435,2018-06-07,36806214.50141673
3436,2018-06-08,36623986.38944037
3437,2018-06-09,36634273.4263861
3438,2018-06-10,37002587.20624813
3439,2018-06-11,36473078.66854489
3440,2018-06-12,35787978.208581574
3441,2018-06-13,34735390.61421154
3442,2018-06-14,34595045.60162886
3443,2018-06-15,34945908.133085534
3444,2018-06-16,35226598.158250876
3445,2018-06-17,36033581.98060123
3446,2018-06-18,37086169.57497127
3447,2018-06-19,37928239.65046732
3448,2018-06-20,38429675.250137284
3449,2018-06-21,39001283.356098585
3450,2018-06-22,39762894.31503469
3451,2018-06-23,39839409.12035759
3452,2018-06-24,39784321.86544569
3453,2018-06-25,40441645.50409455
3454,2018-06-26,40348557.678587675
3455,2018-06-27,40024038.447928794
3456,2018-06-28,38798076.90988413
3457,2018-06-29,38329326.910043515
3458,2018-06-30,38329326.910043515
3459,2018-07-01,37644230.75643031
3460,2018-07-02,36778846.14133995
3461,2018-07-03,36488476.487569645
3462,2018-07-04,35642491.797167465
3463,2018-07-05,36383569.16350584
3464,2018-07-06,35940839.56543448
3465,2018-07-07,36590525.800866805
3466,2018-07-08,37448429.01495239
3467,2018-07-09,38166166.04741592
3468,2018-07-10,37975716.11703958
3469,2018-07-11,39232685.65752334
3470,2018-07-12,39270775.643598616
3471,2018-07-13,39423135.58789968
3472,2018-07-14,38775605.824620165
3473,2018-07-15,37899536.144889064
3474,2018-07-16,36947286.49300744
3475,2018-07-17,36337846.71580319
3476,2018-07-18,36509848.57509012
3477,2018-07-19,37766752.6719309
3478,2018-07-20,38684788.36582007
3479,2018-07-21,38901449.33072524
3480,2018-07-22,38873815.39954954
3481,2018-07-23,40501108.76587425
3482,2018-07-24,42035153.3565106
3483,2018-07-25,42035153.3565106
3484,2018-07-26,42145481.84301064
3485,2018-07-27,41924824.87001058
3486,2018-07-28,42402914.978177354
3487,2018-07-29,42697124.275510766
3488,2018-07-30,43186317.48986679
3489,2018-07-31,42742938.88575507
3490,2018-08-01,43106239.954886444
3491,2018-08-02,42934319.30611221
3492,2018-08-03,43330461.804432616
3493,2018-08-04,44202298.51649606
3494,2018-08-05,46305708.13320945
3495,2018-08-06,45883210.79622877
3496,2018-08-07,45756461.595135145
3497,2018-08-08,45925460.529928945
3498,2018-08-09,46221208.66581733
3499,2018-08-10,46052209.73102566
3500,2018-08-11,46474707.06800876
3501,2018-08-12,46521092.49404175
3502,2018-08-13,46794031.25653447
3503,2018-08-14,48065344.67839719
3504,2018-08-15,47856434.09623907
3505,2018-08-16,48528363.2012794
3506,2018-08-17,49402169.60517872
3507,2018-08-18,48862992.05777389
3508,2018-08-19,48640417.27294009
3509,2018-08-20,48186682.03718505
3510,2018-08-21,48186682.03718505
3511,2018-08-22,48731164.32009109
3512,2018-08-23,48685790.79651558
3513,2018-08-24,48277429.084336035
3514,2018-08-25,48125170.278102405
3515,2018-08-26,47314784.4938072
3516,2018-08-27,49000382.03378043
3517,2018-08-28,51032389.99923483
3518,2018-08-29,51626403.5628837
3519,2018-08-30,51007110.45970806
3520,2018-08-31,51603523.670061335
3521,2018-09-01,52263848.2862016
3522,2018-09-02,53028219.010679886
3523,2018-09-03,51642797.07256303
3524,2018-09-04,49684097.09108747
3525,2018-09-05,48394221.49353039
3526,2018-09-06,48059809.301571146
3527,2018-09-07,47868716.62045158
3528,2018-09-08,47988724.25098981
3529,2018-09-09,48251967.38942395
3530,2018-09-10,49497628.68021115
3531,2018-09-11,49347584.82553477
3532,2018-09-12,50356537.709924355
3533,2018-09-13,52424710.10576018
3534,2018-09-14,52636033.18979827
3535,2018-09-15,51690936.99449091
3536,2018-09-16,51192470.87111106
3537,2018-09-17,49996152.174999416
3538,2018-09-18,49996152.17499941
3539,2018-09-19,50045998.787337385
3540,2018-09-20,49447839.43928157
3541,2018-09-21,49760185.205547936
3542,2018-09-22,50494795.78805651
3543,2018-09-23,51389369.56576641
3544,2018-09-24,52079819.00403919
3545,2018-09-25,52868066.51095389
3546,2018-09-26,54374065.72895808
3547,2018-09-27,53658386.663579926
3548,2018-09-28,53232311.492059335
3549,2018-09-29,53740253.39560951
3550,2018-09-30,53587870.82454445
3551,2018-10-01,54248195.2991597
3552,2018-10-02,54756137.20270987
3553,2018-10-03,53130723.111349285
3554,2018-10-04,53435488.253479406
3555,2018-10-05,54016485.12247145
3556,2018-10-06,53076537.694388136
3557,2018-10-07,51973472.57445372
3558,2018-10-08,51211672.00732196
3559,2018-10-09,50333253.89037972
3560,2018-10-10,50256807.6983317
3561,2018-10-11,50515184.98661472
3562,2018-10-12,51088272.00429915
3563,2018-10-13,51194154.43332361
3564,2018-10-14,52041213.86551923
3565,2018-10-15,50558859.85917688
3566,2018-10-16,51988272.65100701
3567,2018-10-17,52252978.72356815
3568,2018-10-18,51935331.436494775
3569,2018-10-19,50796511.979038164
3570,2018-10-20,51051519.74677629
3571,2018-10-21,50881065.37322377
3572,2018-10-22,51884979.84490446
3573,2018-10-23,51214865.43842773
3574,2018-10-24,51923155.034461744
3575,2018-10-25,50381260.62486447
3576,2018-10-26,50090631.11163218
3577,2018-10-27,50141639.90095157
3578,2018-10-28,49784578.375715904
3579,2018-10-29,49886595.95435465
3580,2018-10-30,49427516.85048022
3581,2018-10-31,49427516.85048022
3582,2018-11-01,51977956.31644927
3583,2018-11-02,52845282.14995187
3584,2018-11-03,52846858.85966794
3585,2018-11-04,54123853.76932581
3586,2018-11-05,53309080.357032456
3587,2018-11-06,53157630.69879038
3588,2018-11-07,51832813.4970715
3589,2018-11-08,50150956.822001085
3590,2018-11-09,48468824.49837891
3591,2018-11-10,47652507.45419569
3592,2018-11-11,46121912.99635215
3593,2018-11-12,47244348.93210407
3594,2018-11-13,47091289.48631972
3595,2018-11-14,46683130.9642281
3596,2018-11-15,46938230.04053535
3597,2018-11-16,47244348.93210407
3598,2018-11-17,47185785.91291599
3599,2018-11-18,47353181.041895606
3600,2018-11-19,45715818.24939446
3601,2018-11-20,44526318.98835643
3602,2018-11-21,44640705.31233625
3603,2018-11-22,42714092.64834462
3604,2018-11-23,41998858.13251291
3605,2018-11-24,41483931.2757637
3606,2018-11-25,41389434.84916742
3607,2018-11-26,41578427.70235997
3608,2018-11-27,40869704.50288792
3609,2018-11-28,40822456.2895898
3610,2018-11-29,41436683.06246556
3611,2018-11-30,40633463.436397254
3612,2018-12-01,39499506.31724198
3613,2018-12-02,38601790.264577396
3614,2018-12-03,37987563.491701625
3615,2018-12-04,37757484.09876072
3616,2018-12-05,37101457.81240009
3617,2018-12-06,36738876.28988942
3618,2018-12-07,37191010.29589566
3619,2018-12-08,36990084.381401695
3620,2018-12-09,36223720.32571753
3621,2018-12-10,35969936.15414296
3622,2018-12-11,35927585.010890804
3623,2018-12-12,35406314.24622386
3624,2018-12-13,35005336.7349416
3625,2018-12-14,34844945.73042869
3626,2018-12-15,36128073.76653193
3627,2018-12-16,37010224.2913529
3628,2018-12-17,36488953.52668595
3629,2018-12-18,37932472.56730211
3630,2018-12-19,38029757.87999838
3631,2018-12-20,38621228.80228805
3632,2018-12-21,38263941.14131169
3633,2018-12-22,37486502.685146056
3634,2018-12-23,37857979.2777346
3635,2018-12-24,39629042.50302966
3636,2018-12-25,38725392.663230754
3637,2018-12-26,39381720.46065127
3638,2018-12-27,39671825.21542587
3639,2018-12-28,41086085.89495204
3640,2018-12-29,42065189.44231629
3641,2018-12-30,40723454.95148379
3642,2018-12-31,40723454.95148379
3643,2019-01-01,40988642.93864156
3644,2019-01-02,41167951.690835595
3645,2019-01-03,41499587.17874795
3646,2019-01-04,41374351.156813666
3647,2019-01-05,41263555.1542331
3648,2019-01-06,42762992.71688324
3649,2019-01-07,42006626.677082516
3650,2019-01-08,41855386.9144478
3651,2019-01-09,42653392.38469466
3652,2019-01-10,43172095.940355115
3653,2019-01-11,43211996.21386746
3654,2019-01-12,43172095.940355115
3655,2019-01-13,42174589.102546535
3656,2019-01-14,42014988.00849717
3657,2019-01-15,42592390.902812645
3658,2019-01-16,41364858.10563413
3659,2019-01-17,40378611.62621738
3660,2019-01-18,39460857.63369904
3661,2019-01-19,39321940.28148005
3662,2019-01-20,39373100.91338422
3663,2019-01-21,40467000.623602085
3664,2019-01-22,40531401.694054715
3665,2019-01-23,40447831.7936546
3666,2019-01-24,40991036.14625532
3667,2019-01-25,42453509.403257295
3668,2019-01-26,42453509.403257295
3669,2019-01-27,43163853.55665825
3670,2019-01-28,42328154.55265712
3671,2019-01-29,42070490.139164865
3672,2019-01-30,42667170.64818568
3673,2019-01-31,42182365.65023653
3674,2019-02-01,41813561.42624769
3675,2019-02-02,42571473.898190916
3676,2019-02-03,42249870.142456785
3677,2019-02-04,42223714.95706197
3678,2019-02-05,42283653.505950816
3679,2019-02-06,42324946.13632772
3680,2019-02-07,43481139.78688107
3681,2019-02-08,44265699.764042266
3682,2019-02-09,44472162.9159268
3683,2019-02-10,44719918.69818822
3684,2019-02-11,44881391.034194775
3685,2019-02-12,45052997.46036649
3686,2019-02-13,44492827.38614644
3687,2019-02-14,44306824.507859826
3688,2019-02-15,43191347.207880564
3689,2019-02-16,41927449.37113641
3690,2019-02-17,42190406.28864557
3691,2019-02-18,43174813.52311373
3692,2019-02-19,43605270.288050056
3693,2019-02-20,44810549.229871765
3694,2019-02-21,43820498.67051821
3695,2019-02-22,42873493.78765828
3696,2019-02-23,44380092.46493542
3697,2019-02-24,44078772.72947999
3698,2019-02-25,43134261.352393694
3699,2019-02-26,42628200.62640033
3700,2019-02-27,42855236.49209063
3701,2019-02-28,43339079.648640595
3702,2019-03-01,44684496.380709186
3703,2019-03-02,44696377.20233643
3704,2019-03-03,44232555.430380516
3705,2019-03-04,44628180.420195125
3706,2019-03-05,44369466.33080269
3707,2019-03-06,43852038.15201782
3708,2019-03-07,43291490.9583342
3709,2019-03-08,42946538.83914429
3710,2019-03-09,42256634.60076446
3711,2019-03-10,42515348.6901569
3712,2019-03-11,42083550.08222072
3713,2019-03-12,42296165.805999644
3714,2019-03-13,42034451.38454939
3715,2019-03-14,42333452.00752723
3716,2019-03-15,42890747.09303628
3717,2019-03-16,43189370.051839
3718,2019-03-17,44263925.46538842
3719,2019-03-18,44692660.79723758
3720,2019-03-19,45511523.434795454
3721,2019-03-20,46847562.47502146
3722,2019-03-21,47968111.34746908
3723,2019-03-22,47450934.94480095
3724,2019-03-23,47795719.21324636
3725,2019-03-24,47019954.60924416
3726,2019-03-25,47511942.708772235
3727,2019-03-26,47277876.56817044
3728,2019-03-27,45849305.9800876
3729,2019-03-28,45660541.98314704
3730,2019-03-29,46111636.15922498
3731,2019-03-30,45832267.874961965
3732,2019-03-31,45880050.97829993
3733,2019-04-01,45392747.94855414
3734,2019-04-02,44849122.22461937
3735,2019-04-03,45891071.528827704
3736,2019-04-04,45573956.52319909
3737,2019-04-05,45302143.6612317
3738,2019-04-06,45800467.24150524
3739,2019-04-07,45800760.35312043
3740,2019-04-08,45905140.88635676
3741,2019-04-09,46463226.7833075
3742,2019-04-10,45343570.10284502
3743,2019-04-11,45629843.13782837
3744,2019-04-12,46415319.08793086
3745,2019-04-13,46112957.3669334
3746,2019-04-14,45944645.70335679
3747,2019-04-15,45082048.60023052
3748,2019-04-16,44945849.057631634
3749,2019-04-17,45536047.075560115
3750,2019-04-18,45082048.60023051
3751,2019-04-19,44718849.81996681
3752,2019-04-20,44764249.667499766
3753,2019-04-21,44582650.277367905
3754,2019-04-22,46358030.73889053
3755,2019-04-23,45820575.06684864
3756,2019-04-24,44471034.3204465
3757,2019-04-25,45559736.86760466
3758,2019-04-26,45246724.34261107
3759,2019-04-27,45158438.97473426
3760,2019-04-28,45391928.68054722
3761,2019-04-29,45431648.32671014
3762,2019-04-30,46740007.61317945
3763,2019-05-01,47822787.712326474
3764,2019-05-02,48183714.41204215
3765,2019-05-03,50033463.74808496
3766,2019-05-04,50078579.585549414
3767,2019-05-05,50041434.9046636
3768,2019-05-06,48827339.21153391
3769,2019-05-07,48660338.77343289
3770,2019-05-08,48388716.86425589
3771,2019-05-09,47908384.96530413
3772,2019-05-10,46746356.701584525
3773,2019-05-11,45838154.26510414
3774,2019-05-12,45881810.26580114
3775,2019-05-13,47262072.19288437
3776,2019-05-14,48023596.0147234
3777,2019-05-15,49213476.98634686
3778,2019-05-16,49070691.26975205
3779,2019-05-17,48880310.3142923
3780,2019-05-18,50117786.52478069
3781,2019-05-19,51214225.96531763
3782,2019-05-20,51455052.94267098
3783,2019-05-21,51172297.31357712
3784,2019-05-22,51222568.44080638
3785,2019-05-23,52082203.48126965
3786,2019-05-24,52656109.68334539
3787,2019-05-25,52753976.049439594
3788,2019-05-26,52135937.52285272
3789,2019-05-27,52231162.979515456
3790,2019-05-28,52516839.34950369
3791,2019-05-29,53040579.361148775
3792,2019-05-30,53373868.45946839
3793,2019-05-31,53517351.45539476
3794,2019-06-01,52430641.24589247
3795,2019-06-02,53764035.52740507
3796,2019-06-03,52847618.05786451
3797,2019-06-04,51200279.00599991
3798,2019-06-05,51549891.83897489
3799,2019-06-06,51741225.4514668
3800,2019-06-07,52391955.68991896
3801,2019-06-08,54563917.45259507
3802,2019-06-09,53133601.169857144
3803,2019-06-10,53981196.00407221
3804,2019-06-11,55994233.735333
3805,2019-06-12,55411512.286810145
3806,2019-06-13,53875246.64979533
3807,2019-06-14,53557398.58696468
3808,2019-06-15,54082274.33669797
3809,2019-06-16,55195584.69039011
3810,2019-06-17,54248595.79111904
3811,2019-06-18,52929712.93523463
3812,2019-06-19,53931003.70699913
3813,2019-06-20,56304637.07335661
3814,2019-06-21,55882395.93446345
3815,2019-06-22,53985662.65170731
3816,2019-06-23,53722574.62708885
3817,2019-06-24,56406072.478197105
3818,2019-06-25,58721247.09483952
3819,2019-06-26,57826747.81113677
3820,2019-06-27,57195336.552052476
3821,2019-06-28,57552683.32654219
3822,2019-06-29,59739282.9536638
3823,2019-06-30,62124770.89416704
3824,2019-07-01,61165896.332180314
3825,2019-07-02,59910359.24671196
3826,2019-07-03,61131189.485838704
3827,2019-07-04,62141158.698578596
3828,2019-07-05,63617010.316239394
3829,2019-07-06,65082061.04097121
3830,2019-07-07,65307453.460160725
3831,2019-07-08,65363801.56495811
3832,2019-07-09,67335985.23286633
3833,2019-07-10,67824437.59753053
3834,2019-07-11,66436142.991435766
3835,2019-07-12,65329588.90932788
3836,2019-07-13,65236285.66638231
3837,2019-07-14,64282328.423973426
3838,2019-07-15,64994549.13232236
3839,2019-07-16,64362436.05344271
3840,2019-07-17,65398734.02913995
3841,2019-07-18,65656209.35996334
3842,2019-07-19,65141258.698316574
3843,2019-07-20,62180292.393847644
3844,2019-07-21,64497570.3712581
3845,2019-07-22,64755045.70208148
3846,2019-07-23,65527471.69455163
3847,2019-07-24,64272984.39400618
3848,2019-07-25,64609474.1220631
3849,2019-07-26,66422512.0674627
3850,2019-07-27,69452834.29261258
3851,2019-07-28,67789239.8291889
3852,2019-07-29,69400228.24262597
3853,2019-07-30,69983819.3822461
3854,2019-07-31,69900133.59643507
3855,2019-08-01,71948489.15970056
3856,2019-08-02,71436400.26888417
3857,2019-08-03,71628433.60294032
3858,2019-08-04,72972666.94133331
3859,2019-08-05,72460578.05051692
3860,2019-08-06,71750336.91595867
3861,2019-08-07,74077368.96597405
3862,2019-08-08,73980793.82469282
3863,2019-08-09,74960524.08975096
3864,2019-08-10,74566507.44960836
3865,2019-08-11,74200088.8451012
3866,2019-08-12,74359558.14922814
3867,2019-08-13,73747045.07134312
3868,2019-08-14,73463402.5902995
3869,2019-08-15,73392491.9700386
3870,2019-08-16,74456151.2739522
3871,2019-08-17,74456151.2739522
3872,2019-08-18,72825207.00795133
3873,2019-08-19,70938762.01502922
3874,2019-08-20,73295435.91895372
3875,2019-08-21,73227077.8569462
3876,2019-08-22,72283871.8608038
3877,2019-08-23,71347701.30319197
3878,2019-08-24,71988449.44379354
3879,2019-08-25,74482723.32512149
3880,2019-08-26,76729088.15301375
3881,2019-08-27,74848827.74587111
3882,2019-08-28,73547109.00246467
3883,2019-08-29,74631874.62197003
3884,2019-08-30,76367499.61317863
3885,2019-08-31,76873723.56894779
3886,2019-09-01,77307629.81674995
3887,2019-09-02,76949688.48478606
3888,2019-09-03,78440212.48352496
3889,2019-09-04,81222826.59520008
3890,2019-09-05,80706441.94499877
3891,2019-09-06,81396021.79746328
3892,2019-09-07,81911711.3311619
3893,2019-09-08,81381518.77865721
3894,2019-09-09,84070180.80035755
3895,2019-09-10,83840689.86095712
3896,2019-09-11,85217635.49735968
3897,2019-09-12,88889490.52776657
3898,2019-09-13,88354011.66916557
3899,2019-09-14,87940628.05525532
3900,2019-09-15,89554384.74609981
